#name	value
ENSRNOT00000066310	RGD1561157
ENSRNOT00000067269	Flywch1
ENSRNOT00000005879	Flywch1
ENSRNOT00000005899	Flywch2
ENSRNOT00000006370	Srrm2
ENSRNOT00000006892	Tceb2
ENSRNOT00000034380	Prss33
ENSRNOT00000007039	Prss41
ENSRNOT00000071525	Prss32
ENSRNOT00000030078	Prss32
ENSRNOT00000073065	Prss21
ENSRNOT00000007126	RGD1562673
ENSRNOT00000068532	RGD1562673
ENSRNOT00000065914	RGD1562673
ENSRNOT00000034340	Prss30
ENSRNOT00000060888	Prss22
ENSRNOT00000007392	Prss27
ENSRNOT00000070981	Prss27
ENSRNOT00000007849	Kctd5
ENSRNOT00000067660	Pdpk1
ENSRNOT00000008537	Amdhd2
ENSRNOT00000008736	Atp6v0c
ENSRNOT00000009105	Tbc1d24
ENSRNOT00000009735	Ntn3
ENSRNOT00000047734	1600002H07Rik
ENSRNOT00000064392	Ccnf
ENSRNOT00000060818	Abca17
ENSRNOT00000072789	ABCA3
ENSRNOT00000010915	Rnps1
ENSRNOT00000011784	Eci1
ENSRNOT00000012203	Dnase1l2
ENSRNOT00000012506	E4f1
ENSRNOT00000012720	Pgp
ENSRNOT00000014269	Mlst8
ENSRNOT00000012794	Bricd5
ENSRNOT00000004486	Caskin1
ENSRNOT00000043951	Caskin1
ENSRNOT00000004192	Traf7
ENSRNOT00000004249	Rab26
ENSRNOT00000015092	Pkd1
ENSRNOT00000016221	Tsc2
ENSRNOT00000052138	Tsc2
ENSRNOT00000030886	Tsc2
ENSRNOT00000016490	Nthl1
ENSRNOT00000004172	Slc9a3r2
ENSRNOT00000016554	Npw
ENSRNOT00000065827	Zfp598
ENSRNOT00000017833	Syngr3
ENSRNOT00000017917	Gfer
ENSRNOT00000029652	Noxo1
ENSRNOT00000018405	Tbl3
ENSRNOT00000018964	Rnf151
ENSRNOT00000019508	Rps2
ENSRNOT00000019624	Ndufb10
ENSRNOT00000019660	Rpl3l
ENSRNOT00000052008	Hs3st6
ENSRNOT00000060551	Meiob
ENSRNOT00000019767	Fahd1
ENSRNOT00000020192	Hagh
ENSRNOT00000020233	Igfals
ENSRNOT00000020504	Nubp2
ENSRNOT00000020733	Spsb3
ENSRNOT00000030458	Eme2
ENSRNOT00000021075	Mrps34
ENSRNOT00000021650	Nme3
ENSRNOT00000042066	Mapk8ip3
ENSRNOT00000035513	Hn1l
ENSRNOT00000022050	Cramp1l
ENSRNOT00000022063	Ift140
ENSRNOT00000022142	Tmem204
ENSRNOT00000022670	Telo2
ENSRNOT00000022697	Ptx4
ENSRNOT00000023615	Clcn7
ENSRNOT00000046884	Ccdc154
ENSRNOT00000047111	RGD1565784
ENSRNOT00000023642	Unkl
ENSRNOT00000024013	Unkl
ENSRNOT00000029674	Gnptg
ENSRNOT00000068336	Tsr3
ENSRNOT00000024072	Baiap3
ENSRNOT00000073112	Baiap3
ENSRNOT00000071303	Mir3547
ENSRNOT00000024406	Ube2i
ENSRNOT00000024904	Prss34
ENSRNOT00000060387	Prss29
ENSRNOT00000036630	RGD1559662
ENSRNOT00000024767	Tpsab1
ENSRNOT00000025220	Tpsb2
ENSRNOT00000025236	Tpsg1
ENSRNOT00000043626	Cacna1h
ENSRNOT00000025434	Tekt4
ENSRNOT00000025451	Sstr5
ENSRNOT00000025494	Sox8
ENSRNOT00000000246	Lmf1
ENSRNOT00000031429	Lmf1
ENSRNOT00000066887	Lmf1
ENSRNOT00000030273	Gng13
ENSRNOT00000026139	Chtf18
ENSRNOT00000015206	Rpusd1
ENSRNOT00000060286	Mslnl
ENSRNOT00000026395	Msln
ENSRNOT00000026518	Narfl
ENSRNOT00000026536	Haghl
ENSRNOT00000020363	CCDC78
ENSRNOT00000026641	Fam173a
ENSRNOT00000026676	Metrn
ENSRNOT00000039777	Fbxl16
ENSRNOT00000026697	Wdr24
ENSRNOT00000026789	Jmjd8
ENSRNOT00000026921	Stub1
ENSRNOT00000026971	Rhbdl1
ENSRNOT00000027083	Rhot2
ENSRNOT00000027121	Wdr90
ENSRNOT00000027170	Fam195a
ENSRNOT00000037372	RGD1307155
ENSRNOT00000037381	RGD1307155
ENSRNOT00000060156	Wfikkn1
ENSRNOT00000027266	Rab40c
ENSRNOT00000027353	Pigq
ENSRNOT00000060150	Nhlrc4
ENSRNOT00000027371	A930017K11Rik
ENSRNOT00000027430	Capn15
ENSRNOT00000065937	D630044L22Rik
ENSRNOT00000027439	NME4
ENSRNOT00000027518	Decr2
ENSRNOT00000027593	Nme4
ENSRNOT00000027609	Tmem8a
ENSRNOT00000027662	Mrpl28
ENSRNOT00000027705	Axin1
ENSRNOT00000027726	Pdia2
ENSRNOT00000030114	Arhgdig
ENSRNOT00000027763	Rgs11
ENSRNOT00000038962	Itfg3
ENSRNOT00000060078	Luc7l
ENSRNOT00000048977	Hba2
ENSRNOT00000067457	Hbq1b
ENSRNOT00000035459	Hbq1b
ENSRNOT00000051483	Hba1
ENSRNOT00000027851	Hbz
ENSRNOT00000066430	Nprl3
ENSRNOT00000027940	Mpg
ENSRNOT00000027965	Rhbdf1
ENSRNOT00000027989	Snrnp25
ENSRNOT00000028008	Il9r
ENSRNOT00000028069	Nsg2
ENSRNOT00000036447	RGD1311343
ENSRNOT00000064832	Cpeb4
ENSRNOT00000028115	BOD1
ENSRNOT00000028146	Stc2
ENSRNOT00000028155	Nkx2-5
ENSRNOT00000028173	Bnip1
ENSRNOT00000028186	Crebrf
ENSRNOT00000004653	Atp6v0e1
ENSRNOT00000005273	Ergic1
ENSRNOT00000005383	Dusp1
ENSRNOT00000039398	Neurl1b
ENSRNOT00000073675	RGD1309926
ENSRNOT00000005478	RGD1309926
ENSRNOT00000005486	Ubtd2
ENSRNOT00000005509	Efcab9
ENSRNOT00000047011	Stk10
ENSRNOT00000064079	Fbxw11
ENSRNOT00000031337	RGD1306625
ENSRNOT00000072297	Fgf18
ENSRNOT00000006591	Npm1
ENSRNOT00000064744	Npm1
ENSRNOT00000052621	5S_rR1
ENSRNOT00000006676	Tlx3
ENSRNOT00000059895	Ranbp17
ENSRNOT00000043036	Gabrp
ENSRNOT00000007187	Kcnip1
ENSRNOT00000040737	Kcnip1
ENSRNOT00000007408	Kcnmb1
ENSRNOT00000007393	Kcnmb1
ENSRNOT00000046135	Lcp2
ENSRNOT00000009058	Foxi1
ENSRNOT00000050610	Fam196b
ENSRNOT00000009648	Spdl1
ENSRNOT00000040278	RGD1564698
ENSRNOT00000009714	Slit3
ENSRNOT00000053604	Mir218-2
ENSRNOT00000059780	Pank3
ENSRNOT00000053626	Mir103-1
ENSRNOT00000020554	Fbll1
ENSRNOT00000010252	Rars
ENSRNOT00000011061	Wwc1
ENSRNOT00000011922	Tenm2
ENSRNOT00000068312	Tenm2
ENSRNOT00000004269	Mat2b
ENSRNOT00000004339	Nudcd2
ENSRNOT00000065633	Ccng1
ENSRNOT00000004619	Gabrg2
ENSRNOT00000070105	5S_rR1
ENSRNOT00000004725	Gabra1
ENSRNOT00000004877	Gabra6
ENSRNOT00000004970	Gabrb2
ENSRNOT00000029118	Atp10b
ENSRNOT00000053589	Mir146a
ENSRNOT00000005070	Pttg1
ENSRNOT00000005132	Slu7
ENSRNOT00000005161	C1qtnf2
ENSRNOT00000005171	Ccnjl
ENSRNOT00000005205	Fabp6
ENSRNOT00000067013	Pwwp2a
ENSRNOT00000005304	Ttc1
ENSRNOT00000005898	Il12b
ENSRNOT00000006063	Ublcp1
ENSRNOT00000006436	Rnf145
ENSRNOT00000035346	Clint1
ENSRNOT00000007267	Lsm11
ENSRNOT00000007917	Thg1l
ENSRNOT00000007978	Sox30
ENSRNOT00000008184	Adam19
ENSRNOT00000008544	Nipal4
ENSRNOT00000059496	Cyfip2
ENSRNOT00000008559	Fndc9
ENSRNOT00000009211	Itk
ENSRNOT00000031580	Fam71b
ENSRNOT00000009238	Med7
ENSRNOT00000048485	Havcr2
ENSRNOT00000064181	Gm12169
ENSRNOT00000066536	BC053393
ENSRNOT00000067312	Dppa1
ENSRNOT00000059468	Timd2
ENSRNOT00000009573	Havcr1
ENSRNOT00000059448	Timd4
ENSRNOT00000003224	Sgcd
ENSRNOT00000075449	Sgcd
ENSRNOT00000003334	Gnb2l1
ENSRNOT00000003246	Trim41
ENSRNOT00000003339	Trim7
ENSRNOT00000045545	Irgm
ENSRNOT00000046438	RGD1559575
ENSRNOT00000003343	Ifi47
ENSRNOT00000055872	Ifi47
ENSRNOT00000044667	Olr1383
ENSRNOT00000071365	Olr1384
ENSRNOT00000072557	Olr1385
ENSRNOT00000047186	Olr1386
ENSRNOT00000072317	Tpcr12
ENSRNOT00000074980	Olfr1394
ENSRNOT00000072081	Btnl9
ENSRNOT00000052360	Mgat1
ENSRNOT00000049989	Olr1387
ENSRNOT00000041536	Olr1388
ENSRNOT00000047454	Olr1389
ENSRNOT00000046027	Olr1391
ENSRNOT00000051001	Olr1392
ENSRNOT00000049754	Olr1393
ENSRNOT00000043058	Olr1394
ENSRNOT00000048930	Olr1395
ENSRNOT00000045600	Olr1396
ENSRNOT00000048253	Olr1397
ENSRNOT00000041540	Olr1398
ENSRNOT00000050554	Olr1399
ENSRNOT00000043954	Olr1401
ENSRNOT00000059104	Phykpl
ENSRNOT00000004885	Hnrnpab
ENSRNOT00000033056	Hnrnpab
ENSRNOT00000064984	Nhp2
ENSRNOT00000005688	Nhp2
ENSRNOT00000075555	Rmnd5b
ENSRNOT00000032386	N4bp3
ENSRNOT00000073738	TRAPPC2
ENSRNOT00000003519	Flt4
ENSRNOT00000059341	Flt4
ENSRNOT00000051916	Scgb3a1
ENSRNOT00000003752	Cnot6
ENSRNOT00000003770	Gfpt2
ENSRNOT00000003987	Mapk9
ENSRNOT00000004010	Mapk9
ENSRNOT00000053582	Mir336
ENSRNOT00000059277	Rasgef1c
ENSRNOT00000071917	Rnf130
ENSRNOT00000073777	rno-mir-340
ENSRNOT00000073344	rno-mir-340
ENSRNOT00000043085	Tbc1d9b
ENSRNOT00000004111	RGD1564036
ENSRNOT00000059255	SQSTM1
ENSRNOT00000004308	SQSTM1
ENSRNOT00000004323	Mgat4b
ENSRNOT00000004359	Ltc4s
ENSRNOT00000004361	Maml1
ENSRNOT00000049942	Canx
ENSRNOT00000004517	Cby3
ENSRNOT00000059190	Hnrnph1
ENSRNOT00000067188	Hnrnph1
ENSRNOT00000004740	Rufy1
ENSRNOT00000065477	Adamts2
ENSRNOT00000063478	5S_rR1
ENSRNOT00000000248	Zfp354c
ENSRNOT00000030035	Zfp879
ENSRNOT00000000249	Grm6
ENSRNOT00000065439	Zfp454
ENSRNOT00000039827	Zfp454
ENSRNOT00000040346	Zfp2
ENSRNOT00000004902	Zfp354b
ENSRNOT00000004872	Prop1
ENSRNOT00000004865	Olr1404
ENSRNOT00000044464	Olr1405
ENSRNOT00000048759	Olr1406
ENSRNOT00000047984	Olr1407
ENSRNOT00000040534	Olr1408
ENSRNOT00000046476	Olr1409
ENSRNOT00000049730	Olr1411
ENSRNOT00000045596	Zfp354a
ENSRNOT00000038838	BC049762
ENSRNOT00000005048	Clk4
ENSRNOT00000064078	Col23a1
ENSRNOT00000037303	Phykpl
ENSRNOT00000065584	HNRNPAB
ENSRNOT00000073317	Nhp2
ENSRNOT00000075525	Rmnd5b
ENSRNOT00000075465	N4BP3
ENSRNOT00000006006	TRAPPC2
ENSRNOT00000006356	SEC24A
ENSRNOT00000006567	Sar1b
ENSRNOT00000043343	Phf15
ENSRNOT00000006708	Cdkn2aipnl
ENSRNOT00000016742	Ube2b
ENSRNOT00000059040	CDKL3
ENSRNOT00000007621	Ppp2ca
ENSRNOT00000007630	RGD1306484
ENSRNOT00000007676	Skp1
ENSRNOT00000008022	TCF7
ENSRNOT00000064865	TCF7
ENSRNOT00000008477	Vdac1
ENSRNOT00000008119	RGD1310352
ENSRNOT00000067809	Fstl4
ENSRNOT00000023628	Hspa4
ENSRNOT00000009098	Zcchc10
ENSRNOT00000009440	Aff4
ENSRNOT00000049820	LEAP2
ENSRNOT00000073964	Uqcrq
ENSRNOT00000009727	Gdf9
ENSRNOT00000074769	Shroom1
ENSRNOT00000009770	Shroom1
ENSRNOT00000065229	Sept8
ENSRNOT00000009999	Kif3a
ENSRNOT00000010029	Il4
ENSRNOT00000010121	Il13
ENSRNOT00000063772	Rad50
ENSRNOT00000010729	Il5
ENSRNOT00000010968	Irf1
ENSRNOT00000011340	Slc22a5
ENSRNOT00000058907	Slc22a4
ENSRNOT00000074616	Pdlim4
ENSRNOT00000042144	P4ha2
ENSRNOT00000032333	Csf2
ENSRNOT00000031762	Il3
ENSRNOT00000058817	Acsl6
ENSRNOT00000030760	Acsl6
ENSRNOT00000036822	RGD1566120
ENSRNOT00000012671	Fnip1
ENSRNOT00000013481	Rapgef6
ENSRNOT00000063891	Cdc42se2
ENSRNOT00000075311	Lyrm7
ENSRNOT00000000772	Hint1
ENSRNOT00000013864	Tnip1
ENSRNOT00000014464	Anxa6
ENSRNOT00000050213	Ybx1
ENSRNOT00000039040	Ccdc69
ENSRNOT00000015803	Gm2a
ENSRNOT00000037274	Slc36a3
ENSRNOT00000016440	Slc36a2
ENSRNOT00000016755	Slc36a1
ENSRNOT00000058665	Fat2
ENSRNOT00000017486	Sparc
ENSRNOT00000017588	Atox1
ENSRNOT00000018149	G3bp1
ENSRNOT00000063889	Glra1
ENSRNOT00000058640	RGD1563668
ENSRNOT00000018967	Nmur2
ENSRNOT00000058627	RGD1563169
ENSRNOT00000071615	GRIA1
ENSRNOT00000073148	GRIA1
ENSRNOT00000058619	Fam114a2
ENSRNOT00000003361	Mfap3
ENSRNOT00000003447	Galnt10
ENSRNOT00000053294	5S_rR1
ENSRNOT00000003473	Sap30l
ENSRNOT00000003486	Hand1
ENSRNOT00000036959	Larp1
ENSRNOT00000036481	Faxdc2
ENSRNOT00000003555	Cnot8
ENSRNOT00000044299	Gemin5
ENSRNOT00000029238	Mrpl22
ENSRNOT00000039335	Igtp
ENSRNOT00000065701	RGD1308564
ENSRNOT00000038123	ZFP692
ENSRNOT00000003639	Zfp672
ENSRNOT00000067599	Sh3bp5l
ENSRNOT00000032816	Lypd8
ENSRNOT00000058534	1810065E05Rik
ENSRNOT00000003797	Gm12253
ENSRNOT00000003801	4930504O13Rik
ENSRNOT00000031811	Olr1413
ENSRNOT00000029524	Olr1414
ENSRNOT00000039778	Olr1415
ENSRNOT00000052223	Olr1416
ENSRNOT00000047037	Olr1417
ENSRNOT00000050448	Olr1418
ENSRNOT00000051126	Olr1421
ENSRNOT00000047892	Olr1422
ENSRNOT00000045318	Olr1423
ENSRNOT00000041113	Olr1424
ENSRNOT00000046817	Olr1431
ENSRNOT00000058517	2210407C18Rik
ENSRNOT00000003818	Olr1432
ENSRNOT00000047700	Trim58
ENSRNOT00000058503	Olr1433
ENSRNOT00000075040	Olr1434
ENSRNOT00000050288	Olr1435
ENSRNOT00000071834	Olr1436
ENSRNOT00000072352	Olr1437
ENSRNOT00000071556	Olr1437
ENSRNOT00000042880	Olr1442
ENSRNOT00000047914	Olr1443
ENSRNOT00000073040	Olr1445
ENSRNOT00000047671	Olr1449
ENSRNOT00000044332	Olr1450
ENSRNOT00000043989	Olr1452
ENSRNOT00000052167	Olr1456
ENSRNOT00000003841	Fam183b
ENSRNOT00000058484	Fam183b
ENSRNOT00000042919	Olr1457
ENSRNOT00000044769	Olr1458
ENSRNOT00000052329	Olr1459
ENSRNOT00000040720	Olr1460
ENSRNOT00000071262	Olr1434
ENSRNOT00000075204	Olr1436
ENSRNOT00000072854	Olr1439
ENSRNOT00000072282	Olr1439
ENSRNOT00000048778	Olr1440
ENSRNOT00000074062	Olr1445
ENSRNOT00000007490	Gtlf3b
ENSRNOT00000073792	MAP2K3
ENSRNOT00000040081	Olr1461
ENSRNOT00000061005	RGD1561277
ENSRNOT00000019991	Zfp39
ENSRNOT00000048642	RGD1559732
ENSRNOT00000073082	Rnf187
ENSRNOT00000066190	Hist3h2ba
ENSRNOT00000041187	HIST3H2BB
ENSRNOT00000066367	Hist3h2a
ENSRNOT00000068710	Hist3h3
ENSRNOT00000003885	Trim17
ENSRNOT00000047268	Trim11
ENSRNOT00000033222	Obscn
ENSRNOT00000058419	Obscn
ENSRNOT00000036940	Iba57
ENSRNOT00000058362	Gjc2
ENSRNOT00000003926	Guk1
ENSRNOT00000003931	Mrpl55
ENSRNOT00000004011	RGD1304587
ENSRNOT00000074900	Arf1
ENSRNOT00000064505	Wnt3a
ENSRNOT00000058327	Wnt9a
ENSRNOT00000050370	Prss38
ENSRNOT00000028948	Snap47
ENSRNOT00000039012	Jmjd4
ENSRNOT00000038951	Zfp867
ENSRNOT00000058308	Zfp496
ENSRNOT00000004280	Nlrp3
ENSRNOT00000035285	Olr1462
ENSRNOT00000004282	Olr1463
ENSRNOT00000067584	Olfr225
ENSRNOT00000040865	Mprip
ENSRNOT00000004357	Mprip
ENSRNOT00000033483	Pld6
ENSRNOT00000004412	Flcn
ENSRNOT00000004438	Cops3
ENSRNOT00000004448	Nt5m
ENSRNOT00000004455	Med9
ENSRNOT00000004475	Rasd1
ENSRNOT00000004488	Pemt
ENSRNOT00000039411	Rai1
ENSRNOT00000047053	Srebf1
ENSRNOT00000004753	Srebf1
ENSRNOT00000067866	Tom1l2
ENSRNOT00000032685	Lrrc48
ENSRNOT00000004948	Atpaf2
ENSRNOT00000005237	Gid4
ENSRNOT00000005101	Drg2
ENSRNOT00000023018	Myo15
ENSRNOT00000058047	Myo15
ENSRNOT00000045700	Myo15
ENSRNOT00000034006	Alkbh5
ENSRNOT00000005366	Llgl1
ENSRNOT00000006753	Flii
ENSRNOT00000023838	Smcr7
ENSRNOT00000068351	Top3a
ENSRNOT00000006984	Smcr8
ENSRNOT00000007092	Shmt1
ENSRNOT00000066250	Dhrs7b
ENSRNOT00000065294	Dhrs7b
ENSRNOT00000007158	TMEM11
ENSRNOT00000075751	Gtlf3b
ENSRNOT00000008679	Map2k3
ENSRNOT00000057953	Kcnj12
ENSRNOT00000003139	Tnfrsf13b
ENSRNOT00000050061	Usp22
ENSRNOT00000003182	Aldh3a1
ENSRNOT00000066109	Aldh3a2
ENSRNOT00000057907	Slc47a2
ENSRNOT00000057896	Slc47a1
ENSRNOT00000003228	Rnf112
ENSRNOT00000003268	Mfap4
ENSRNOT00000057864	Mapk7
ENSRNOT00000003290	Mapk7
ENSRNOT00000075073	B9D1
ENSRNOT00000043052	Epn2
ENSRNOT00000003493	Epn2
ENSRNOT00000003515	Grap
ENSRNOT00000032092	Slc5a10
ENSRNOT00000027312	Fam83g
ENSRNOT00000003697	Prpsap2
ENSRNOT00000003792	Ulk2
ENSRNOT00000003871	Akap10
ENSRNOT00000057798	Specc1
ENSRNOT00000003966	Adora2b
ENSRNOT00000003974	Zswim7
ENSRNOT00000057777	Ttc19
ENSRNOT00000003133	Ncor1
ENSRNOT00000057682	Ncor1
ENSRNOT00000057680	Ncor1
ENSRNOT00000057681	Ncor1
ENSRNOT00000003120	Ncor1
ENSRNOT00000004113	PIGL
ENSRNOT00000004127	Cenpv
ENSRNOT00000066885	UBB
ENSRNOT00000004248	Trpv2
ENSRNOT00000030379	Fam211a
ENSRNOT00000072970	Mapk7
ENSRNOT00000073706	Mapk7
ENSRNOT00000003402	B9d1
ENSRNOT00000067379	B9d1
ENSRNOT00000004291	Zfp287
ENSRNOT00000004294	Zfp286a
ENSRNOT00000065335	Trim16
ENSRNOT00000004390	Fbxw10
ENSRNOT00000074853	Tvp23b
ENSRNOT00000004392	Cdrt4
ENSRNOT00000038276	Tekt3
ENSRNOT00000041606	Pmp22
ENSRNOT00000004546	Hs3st3b1
ENSRNOT00000034261	Cox10
ENSRNOT00000033737	Hs3st3a1
ENSRNOT00000004722	Elac2
ENSRNOT00000004829	Arhgap44
ENSRNOT00000057583	Arhgap44
ENSRNOT00000071595	Arhgap44
ENSRNOT00000057562	Myocd
ENSRNOT00000005293	Map2k4
ENSRNOT00000005518	Zfp18
ENSRNOT00000005583	Dnah9
ENSRNOT00000057509	Shisa6
ENSRNOT00000057503	Pirt
ENSRNOT00000064764	Tmem220
ENSRNOT00000004516	Tmem220
ENSRNOT00000004560	Adprm
ENSRNOT00000044116	Sco1
ENSRNOT00000004147	Myh3
ENSRNOT00000004236	MYH2
ENSRNOT00000004295	Myh1
ENSRNOT00000045718	Myh4
ENSRNOT00000057260	Myh8
ENSRNOT00000043412	Myh13
ENSRNOT00000073051	Myh13
ENSRNOT00000074718	Gas7
ENSRNOT00000072855	Gas7
ENSRNOT00000004880	Rcvrn
ENSRNOT00000004946	Glp2r
ENSRNOT00000036752	Dhrs7c
ENSRNOT00000065383	Usp43
ENSRNOT00000005066	Wdr16
ENSRNOT00000005204	Stx8
ENSRNOT00000005255	Ntn1
ENSRNOT00000032785	Pik3r5
ENSRNOT00000005405	Pik3r6
ENSRNOT00000057223	Mfsd6l
ENSRNOT00000005423	Ccdc42
ENSRNOT00000005433	RGD1564148
ENSRNOT00000065895	Myh10
ENSRNOT00000065505	Ndel1
ENSRNOT00000005574	Ndel1
ENSRNOT00000038454	Rnf222
ENSRNOT00000005588	RPL26
ENSRNOT00000005667	Odf4
ENSRNOT00000067528	Arhgef15
ENSRNOT00000006597	Slc25a35
ENSRNOT00000006883	Rangrf
ENSRNOT00000007087	Pfas
ENSRNOT00000007447	Ctc1
ENSRNOT00000008492	Aurkb
ENSRNOT00000008507	2310047M10Rik
ENSRNOT00000057157	9330160F10Rik
ENSRNOT00000008787	Tmem107
ENSRNOT00000057295	Vamp2
ENSRNOT00000057136	Per1
ENSRNOT00000009757	Hes7
ENSRNOT00000010141	Aloxe3
ENSRNOT00000039535	Alox12b
ENSRNOT00000010415	Alox15b
ENSRNOT00000010790	Gucy2d
ENSRNOT00000011185	Cntrob
ENSRNOT00000073296	Cntrob
ENSRNOT00000057079	Trappc1
ENSRNOT00000011523	Kcnab3
ENSRNOT00000012061	RGD1563441
ENSRNOT00000057058	Chd3
ENSRNOT00000074505	Cyb5d1
ENSRNOT00000013071	Lsmd1
ENSRNOT00000013439	Tmem88
ENSRNOT00000067677	Kdm6b
ENSRNOT00000045220	Dnah2
ENSRNOT00000013955	Efnb3
ENSRNOT00000014261	Wrap53
ENSRNOT00000046490	Tp53
ENSRNOT00000015076	Atp1b2
ENSRNOT00000048350	Shbg
ENSRNOT00000015248	Shbg
ENSRNOT00000015769	Sat2
ENSRNOT00000016163	Fxr2
ENSRNOT00000016177	Sox15
ENSRNOT00000017201	Mpdu1
ENSRNOT00000056918	Cd68
ENSRNOT00000049048	Eif4a1
ENSRNOT00000018670	Senp3
ENSRNOT00000056903	Tnfsf13
ENSRNOT00000064401	Tnfsf12
ENSRNOT00000068013	Polr2a
ENSRNOT00000048518	Polr2a
ENSRNOT00000019674	Slc35g3
ENSRNOT00000065170	Zbtb4
ENSRNOT00000019687	Zbtb4
ENSRNOT00000019947	Chrnb1
ENSRNOT00000020152	Fgf11
ENSRNOT00000020578	Tmem102
ENSRNOT00000065675	4933402P03Rik
ENSRNOT00000020675	Spem1
ENSRNOT00000056872	Nlgn2
ENSRNOT00000056871	Nlgn2
ENSRNOT00000056870	Tmem256
ENSRNOT00000031640	Plscr3
ENSRNOT00000056860	Tnk1
ENSRNOT00000065524	Tmem95
ENSRNOT00000020970	Kctd11
ENSRNOT00000021357	Acap1
ENSRNOT00000021402	2810408A11Rik
ENSRNOT00000021883	Neurl4
ENSRNOT00000022041	Gps2
ENSRNOT00000022343	Eif5a
ENSRNOT00000056838	Ybx2
ENSRNOT00000023003	Ybx2
ENSRNOT00000056836	Ybx2
ENSRNOT00000023256	Slc2a4
ENSRNOT00000023291	Cldn7
ENSRNOT00000032481	Elp5
ENSRNOT00000023379	Ctdnep1
ENSRNOT00000023724	Gabarap
ENSRNOT00000024079	Phf23
ENSRNOT00000024348	Dvl2
ENSRNOT00000024973	Acadvl
ENSRNOT00000053642	Mir324
ENSRNOT00000068493	Dlg4
ENSRNOT00000025254	Asgr1
ENSRNOT00000064064	Asgr2
ENSRNOT00000065370	Asgr2
ENSRNOT00000025308	Clec10a
ENSRNOT00000025372	SLC16A11
ENSRNOT00000067128	SLC16A11
ENSRNOT00000025403	Slc16a13
ENSRNOT00000025430	Bcl6b
ENSRNOT00000054383	Mir497
ENSRNOT00000053761	Mir195
ENSRNOT00000025491	RGD1308134
ENSRNOT00000025767	Rnasek
ENSRNOT00000033098	Alox12
ENSRNOT00000025910	Alox12e
ENSRNOT00000026038	Alox15
ENSRNOT00000026102	Pelp1
ENSRNOT00000026207	Arrb2
ENSRNOT00000026335	Med11
ENSRNOT00000032926	Cxcl16
ENSRNOT00000046807	Zmynd15
ENSRNOT00000026437	Tm4sf5
ENSRNOT00000029421	Vmo1
ENSRNOT00000029230	Gltpd2
ENSRNOT00000026507	Psmb6
ENSRNOT00000056998	PLD2
ENSRNOT00000040488	Mink1
ENSRNOT00000005050	Chrne
ENSRNOT00000067919	4930544D05Rik
ENSRNOT00000043171	RPL36AL
ENSRNOT00000035445	Gp1ba
ENSRNOT00000005144	Slc25a11
ENSRNOT00000005242	Rnf167
ENSRNOT00000005370	Pfn1
ENSRNOT00000005612	Eno3
ENSRNOT00000005653	Spag7
ENSRNOT00000056622	Camta2
ENSRNOT00000056620	Inca1
ENSRNOT00000041493	Kif1c
ENSRNOT00000006641	Zfp3
ENSRNOT00000056608	Scimp
ENSRNOT00000041443	Rabep1
ENSRNOT00000009015	Nup88
ENSRNOT00000009082	Rpain
ENSRNOT00000044363	Rpain
ENSRNOT00000037517	C1qbp
ENSRNOT00000009468	Dhx33
ENSRNOT00000009585	Derl2
ENSRNOT00000067381	Derl2
ENSRNOT00000010144	Mis12
ENSRNOT00000037546	Nlrp1a
ENSRNOT00000075185	Nlrp1b
ENSRNOT00000010358	Wscd1
ENSRNOT00000010533	Aipl1
ENSRNOT00000010975	Fam64a
ENSRNOT00000071764	Pitpnm3
ENSRNOT00000011057	Pitpnm3
ENSRNOT00000041067	Pitpnm3
ENSRNOT00000018808	RGD1304728
ENSRNOT00000042269	RGD1304728
ENSRNOT00000019574	Txndc17
ENSRNOT00000019919	Med31
ENSRNOT00000020043	Slc13a5
ENSRNOT00000069768	5S_rR1
ENSRNOT00000074523	XAF1
ENSRNOT00000056551	XAF1
ENSRNOT00000020071	Fbxo39
ENSRNOT00000066740	Tekt1
ENSRNOT00000020379	Smtnl2
ENSRNOT00000045100	Ggt6
ENSRNOT00000021134	Mybbp1a
ENSRNOT00000056525	Spns2
ENSRNOT00000041886	Spns3
ENSRNOT00000013486	Ube2g1
ENSRNOT00000021816	Ankfy1
ENSRNOT00000036942	Cyb5d2
ENSRNOT00000036278	Zzef1
ENSRNOT00000064840	Atp2a3
ENSRNOT00000065181	Atp2a3
ENSRNOT00000073209	Itgae
ENSRNOT00000024068	P2rx1
ENSRNOT00000025009	Camkk1
ENSRNOT00000025553	RGD1308139
ENSRNOT00000074018	Gsg2
ENSRNOT00000026156	P2rx5
ENSRNOT00000026168	Emc6
ENSRNOT00000056460	Tax1bp3
ENSRNOT00000030343	Ctns
ENSRNOT00000026351	Shpk
ENSRNOT00000026493	Trpv1
ENSRNOT00000026456	Trpv1
ENSRNOT00000026596	Trpv3
ENSRNOT00000049311	Aspa
ENSRNOT00000056443	Spata22
ENSRNOT00000042409	Olr1466
ENSRNOT00000045221	Olr1467
ENSRNOT00000074729	Olr1468
ENSRNOT00000074648	Olr1469
ENSRNOT00000071283	Olr1470
ENSRNOT00000072328	Olr1481
ENSRNOT00000048492	Olr1472
ENSRNOT00000026857	Olr1485
ENSRNOT00000072913	Olr1485
ENSRNOT00000052183	Olr1485
ENSRNOT00000065541	Olr1485
ENSRNOT00000075388	Olr1470
